neighbourhood_group,room_type,price,minimum_nights,calculated_host_listings_count,availability_365
Manhattan,Entire home/apt,180.0,3,1,45.0
Brooklyn,Private room,149.0,1,2,45.0
Manhattan,Entire home/apt,90.0,10,1,6.0
Brooklyn,Private room,60.0,6,1,45.0
Queens,Private room,50.0,2,1,45.0
Queens,Private room,65.0,2,1,222.0
Brooklyn,Private room,50.0,2,1,45.0
Queens,Private room,99.0,1,5,323.0
Manhattan,Entire home/apt,235.0,1,3,364.0
Manhattan,Entire home/apt,150.0,1,1,45.0
Manhattan,Entire home/apt,265.0,1,1,45.0
Queens,Entire home/apt,140.0,3,1,32.0
Brooklyn,Entire home/apt,90.0,14,1,64.0
Manhattan,Private room,60.0,1,2,363.0
Manhattan,Entire home/apt,160.0,3,1,4.0
Brooklyn,Private room,80.0,1,1,232.0
Queens,Entire home/apt,130.0,5,2,45.0
Queens,Entire home/apt,199.0,2,1,45.0
Brooklyn,Entire home/apt,200.0,1,4,359.0
Manhattan,Private room,50.0,3,1,209.0
Brooklyn,Entire home/apt,130.0,3,1,356.0
Manhattan,Private room,135.0,3,2,20.0
Manhattan,Private room,150.0,3,1,32.0
Manhattan,Entire home/apt,165.0,5,2,70.0
Brooklyn,Entire home/apt,80.0,90,1,89.0
Brooklyn,Private room,42.0,5,1,45.0
Manhattan,Entire home/apt,180.0,1,1,45.0
Manhattan,Entire home/apt,87.0,1,1,45.0
Manhattan,Private room,75.0,1,1,45.0
Manhattan,Entire home/apt,650.0,2,1,45.0
Manhattan,Entire home/apt,99.0,2,1,18.0
Manhattan,Entire home/apt,500.0,1,1,45.0
Manhattan,Private room,79.0,2,1,321.0
Manhattan,Entire home/apt,140.0,30,7,365.0
Brooklyn,Private room,50.0,3,1,45.0
Manhattan,Entire home/apt,395.0,2,1,279.0
Manhattan,Entire home/apt,198.0,5,1,267.0
Brooklyn,Entire home/apt,80.0,3,1,45.0
Queens,Entire home/apt,97.0,2,1,290.0
Brooklyn,Entire home/apt,162.0,30,3,18.0
Queens,Private room,71.0,3,1,291.0
Manhattan,Private room,50.0,2,1,45.0
Brooklyn,Entire home/apt,125.0,2,1,45.0
Manhattan,Entire home/apt,100.0,1,1,45.0
Brooklyn,Entire home/apt,145.0,3,1,235.0
Manhattan,Entire home/apt,300.0,2,1,176.0
Queens,Entire home/apt,115.0,1,1,45.0
Brooklyn,Entire home/apt,250.0,1,1,45.0
Brooklyn,Entire home/apt,95.0,2,1,45.0
Brooklyn,Entire home/apt,125.0,1,1,37.0
Manhattan,Private room,95.0,1,2,9.0
Manhattan,Entire home/apt,814.0,3,1,353.0
Manhattan,Private room,85.0,1,2,186.0
Brooklyn,Entire home/apt,190.0,7,1,45.0
Brooklyn,Private room,100.0,2,1,45.0
Brooklyn,Private room,66.0,1,1,45.0
Queens,Private room,60.0,1,8,67.0
Brooklyn,Private room,75.0,2,3,227.0
Bronx,Entire home/apt,95.0,3,2,144.0
Brooklyn,Private room,75.0,2,1,354.0
Manhattan,Private room,59.0,1,1,45.0
Manhattan,Private room,95.0,1,3,351.0
Brooklyn,Entire home/apt,55.0,1,1,348.0
Brooklyn,Private room,39.0,5,1,45.0
Queens,Private room,33.0,1,1,45.0
Brooklyn,Private room,64.0,1,1,21.0
Brooklyn,Entire home/apt,70.0,2,1,183.0
Queens,Entire home/apt,89.0,2,2,331.0
Manhattan,Entire home/apt,200.0,30,1,112.0
Manhattan,Entire home/apt,125.0,3,1,45.0
Manhattan,Entire home/apt,369.0,30,121,148.0
Manhattan,Private room,60.0,1,1,83.0
Brooklyn,Private room,65.0,1,13,339.0
Queens,Private room,70.0,3,1,89.0
Brooklyn,Entire home/apt,162.0,3,1,22.0
Manhattan,Entire home/apt,150.0,7,1,190.0
Manhattan,Private room,45.0,1,1,45.0
Manhattan,Entire home/apt,125.0,9,1,45.0
Queens,Entire home/apt,100.0,3,1,321.0
Manhattan,Entire home/apt,140.0,3,2,270.0
Manhattan,Entire home/apt,450.0,1,1,45.0
Brooklyn,Entire home/apt,399.0,3,1,237.0
Brooklyn,Private room,95.0,1,1,45.0
Bronx,Entire home/apt,85.0,1,1,45.0
Brooklyn,Entire home/apt,161.0,2,3,2.0
Manhattan,Entire home/apt,149.0,1,1,45.0
Queens,Private room,40.0,1,1,45.0
Brooklyn,Private room,69.0,2,2,249.0
Brooklyn,Entire home/apt,300.0,2,1,297.0
Brooklyn,Entire home/apt,175.0,1,2,37.0
Manhattan,Private room,135.0,2,2,339.0
Queens,Entire home/apt,99.0,4,1,45.0
Brooklyn,Entire home/apt,120.0,3,3,180.0
Brooklyn,Entire home/apt,210.0,2,1,247.0
Brooklyn,Entire home/apt,150.0,8,1,45.0
Brooklyn,Entire home/apt,199.0,2,1,73.0
Manhattan,Entire home/apt,120.0,20,1,45.0
Brooklyn,Entire home/apt,113.0,7,1,355.0
Manhattan,Entire home/apt,175.0,1,1,45.0
Manhattan,Private room,65.0,2,1,45.0
Manhattan,Private room,62.0,2,4,97.0
Manhattan,Entire home/apt,300.0,3,3,45.0
Brooklyn,Entire home/apt,170.0,2,2,236.0
Brooklyn,Private room,60.0,1,3,313.0
Manhattan,Private room,101.0,1,1,45.0
Manhattan,Entire home/apt,90.0,7,1,269.0
Manhattan,Entire home/apt,108.0,1,1,45.0
Manhattan,Entire home/apt,177.0,1,1,258.0
Manhattan,Entire home/apt,450.0,1,1,45.0
Brooklyn,Entire home/apt,150.0,4,2,274.0
Manhattan,Entire home/apt,135.0,4,1,45.0
Brooklyn,Entire home/apt,200.0,3,1,45.0
Manhattan,Entire home/apt,200.0,2,1,45.0
Brooklyn,Entire home/apt,140.0,7,1,209.0
Manhattan,Entire home/apt,120.0,30,1,247.0
Queens,Entire home/apt,99.0,1,1,45.0
Brooklyn,Entire home/apt,165.0,2,1,8.0
Brooklyn,Entire home/apt,95.0,3,1,251.0
Manhattan,Entire home/apt,175.0,3,1,51.0
Manhattan,Private room,120.0,5,1,8.0
Brooklyn,Entire home/apt,209.0,1,1,228.0
Bronx,Private room,75.0,1,2,354.0
Queens,Private room,180.0,1,2,45.0
Brooklyn,Entire home/apt,125.0,20,1,45.0
Brooklyn,Entire home/apt,95.0,7,1,59.0
Brooklyn,Entire home/apt,123.0,30,21,246.0
Brooklyn,Entire home/apt,125.0,6,1,155.0
Manhattan,Entire home/apt,70.0,1,1,45.0
Manhattan,Private room,100.0,30,5,248.0
Manhattan,Private room,125.0,3,5,226.0
Manhattan,Private room,209.0,3,1,317.0
Brooklyn,Private room,42.0,3,1,45.0
Queens,Entire home/apt,144.0,2,1,288.0
Manhattan,Private room,200.0,1,2,365.0
Manhattan,Entire home/apt,150.0,5,2,45.0
Manhattan,Private room,95.0,3,1,45.0
Manhattan,Private room,75.0,1,1,45.0
Brooklyn,Entire home/apt,60.0,14,1,45.0
Manhattan,Private room,84.0,1,1,45.0
Queens,Entire home/apt,200.0,3,1,45.0
Brooklyn,Shared room,35.0,1,5,352.0
Manhattan,Entire home/apt,195.0,3,1,34.0
Manhattan,Private room,37.0,1,1,45.0
Manhattan,Entire home/apt,200.0,1,1,45.0
Manhattan,Private room,100.0,1,1,45.0
Manhattan,Entire home/apt,200.0,3,1,45.0
Staten Island,Private room,48.0,2,3,316.0
Brooklyn,Private room,75.0,2,1,45.0
Manhattan,Private room,130.0,1,1,45.0
Brooklyn,Entire home/apt,90.0,2,1,82.0
Manhattan,Entire home/apt,160.0,2,1,45.0
Manhattan,Private room,95.0,3,1,45.0
Queens,Private room,49.0,1,4,89.0
Queens,Entire home/apt,239.0,3,4,274.0
Queens,Private room,59.0,1,4,208.0
Manhattan,Entire home/apt,550.0,1,1,302.0
Brooklyn,Private room,72.0,4,6,113.0
Manhattan,Entire home/apt,95.0,7,1,45.0
Manhattan,Private room,110.0,1,1,264.0
Queens,Entire home/apt,120.0,2,1,45.0
Brooklyn,Private room,36.0,15,1,15.0
Brooklyn,Private room,84.0,2,2,263.0
Brooklyn,Entire home/apt,125.0,3,1,226.0
Brooklyn,Private room,130.0,2,1,262.0
Brooklyn,Entire home/apt,90.0,4,4,45.0
Manhattan,Entire home/apt,465.0,3,1,62.0
Brooklyn,Entire home/apt,130.0,5,1,45.0
Queens,Private room,60.0,1,2,179.0
Queens,Private room,89.0,2,1,39.0
Brooklyn,Entire home/apt,165.0,5,2,212.0
Brooklyn,Private room,115.0,5,2,179.0
Brooklyn,Private room,60.0,7,1,45.0
Brooklyn,Entire home/apt,173.0,2,2,228.0
Manhattan,Entire home/apt,191.0,30,96,341.0
Queens,Private room,75.0,1,1,45.0
Brooklyn,Entire home/apt,150.0,7,1,45.0
Manhattan,Entire home/apt,190.0,1,1,45.0
Queens,Entire home/apt,100.0,4,1,15.0
Manhattan,Entire home/apt,175.0,4,1,45.0
Manhattan,Private room,199.0,1,1,230.0
Brooklyn,Entire home/apt,220.0,2,1,8.0
Brooklyn,Private room,70.0,2,1,54.0
Manhattan,Entire home/apt,250.0,7,1,45.0
Manhattan,Entire home/apt,200.0,6,1,45.0
Manhattan,Private room,75.0,1,1,1.0
Brooklyn,Private room,80.0,2,1,45.0
Manhattan,Private room,58.0,10,1,45.0
Brooklyn,Private room,90.0,3,1,45.0
Brooklyn,Entire home/apt,90.0,7,1,45.0
Manhattan,Private room,55.0,4,1,8.0
Brooklyn,Entire home/apt,70.0,2,1,45.0
Manhattan,Entire home/apt,296.0,2,1,45.0
Brooklyn,Entire home/apt,160.0,3,1,291.0
Manhattan,Entire home/apt,150.0,2,1,89.0
Brooklyn,Private room,55.0,4,1,304.0
Manhattan,Private room,55.0,1,1,45.0
Manhattan,Entire home/apt,390.0,7,1,45.0
Brooklyn,Entire home/apt,450.0,1,1,45.0
Bronx,Entire home/apt,139.0,3,1,357.0
Brooklyn,Entire home/apt,125.0,1,1,45.0
Brooklyn,Entire home/apt,160.0,4,1,45.0
Queens,Entire home/apt,200.0,30,2,365.0
Brooklyn,Entire home/apt,120.0,4,1,45.0
Manhattan,Entire home/apt,120.0,5,2,307.0
Manhattan,Entire home/apt,200.0,2,1,45.0
Brooklyn,Entire home/apt,109.0,4,1,45.0
Manhattan,Private room,224.0,3,1,3.0
Manhattan,Private room,100.0,1,1,45.0
Brooklyn,Private room,47.0,1,1,45.0
Manhattan,Private room,139.0,1,1,45.0
Manhattan,Private room,249.0,4,2,45.0
Brooklyn,Entire home/apt,110.0,1,1,45.0
Manhattan,Entire home/apt,112.0,4,1,45.0
Manhattan,Entire home/apt,250.0,5,1,45.0
Manhattan,Entire home/apt,99.0,30,1,45.0
Brooklyn,Entire home/apt,85.0,5,1,45.0
Manhattan,Entire home/apt,250.0,5,1,28.0
Manhattan,Entire home/apt,125.0,2,1,45.0
Manhattan,Private room,200.0,1,1,45.0
Brooklyn,Entire home/apt,325.0,3,1,179.0
Manhattan,Private room,130.0,3,2,23.0
Bronx,Private room,47.0,2,2,353.0
Manhattan,Entire home/apt,1200.0,1,1,45.0
Manhattan,Entire home/apt,299.0,1,1,91.0
Manhattan,Entire home/apt,142.0,20,1,45.0
Brooklyn,Entire home/apt,128.0,28,1,256.0
Brooklyn,Entire home/apt,150.0,1,1,45.0
Manhattan,Entire home/apt,180.0,1,1,45.0
Manhattan,Entire home/apt,699.0,7,1,37.0
Queens,Private room,88.0,2,1,14.0
Manhattan,Private room,800.0,5,1,45.0
Manhattan,Private room,62.0,2,1,45.0
Manhattan,Entire home/apt,195.0,4,2,280.0
Brooklyn,Private room,75.0,14,3,189.0
Manhattan,Entire home/apt,750.0,3,1,47.0
Brooklyn,Entire home/apt,205.0,7,1,45.0
Manhattan,Private room,169.0,1,2,89.0
Brooklyn,Entire home/apt,110.0,2,2,155.0
Brooklyn,Entire home/apt,110.0,2,2,159.0
Brooklyn,Entire home/apt,110.0,1,1,45.0
Brooklyn,Private room,46.0,1,1,45.0
Queens,Entire home/apt,125.0,8,1,45.0
Manhattan,Entire home/apt,500.0,1,1,45.0
Manhattan,Entire home/apt,129.0,3,1,45.0
Manhattan,Private room,65.0,3,1,45.0
Staten Island,Private room,40.0,2,3,324.0
Brooklyn,Entire home/apt,130.0,2,3,252.0
Brooklyn,Entire home/apt,85.0,90,1,45.0
Manhattan,Entire home/apt,144.0,2,1,45.0
Brooklyn,Private room,90.0,1,1,45.0
Manhattan,Entire home/apt,200.0,4,1,45.0
Manhattan,Entire home/apt,799.0,3,1,365.0
Manhattan,Entire home/apt,170.0,1,2,289.0
Brooklyn,Private room,60.0,5,1,45.0
Manhattan,Entire home/apt,120.0,1,1,278.0
Manhattan,Entire home/apt,83.0,30,52,331.0
Queens,Entire home/apt,225.0,4,1,45.0
Manhattan,Private room,90.0,2,1,86.0
Brooklyn,Private room,50.0,3,1,45.0
Manhattan,Entire home/apt,110.0,4,1,45.0
Manhattan,Entire home/apt,260.0,30,96,336.0
Manhattan,Entire home/apt,177.0,2,2,261.0
Manhattan,Private room,300.0,1,1,45.0
Manhattan,Private room,200.0,1,5,45.0
Manhattan,Private room,180.0,1,1,175.0
Manhattan,Private room,165.0,1,1,213.0
Manhattan,Private room,159.0,1,3,365.0
Bronx,Entire home/apt,87.0,1,2,211.0
Brooklyn,Private room,50.0,3,2,2.0
Brooklyn,Entire home/apt,150.0,5,1,284.0
Brooklyn,Entire home/apt,125.0,3,1,23.0
Manhattan,Entire home/apt,250.0,5,1,20.0
Manhattan,Entire home/apt,86.0,20,1,45.0
Manhattan,Private room,99.0,1,1,45.0
Manhattan,Private room,88.0,2,1,45.0
Manhattan,Entire home/apt,239.0,30,121,363.0
Brooklyn,Private room,85.0,1,1,345.0
Brooklyn,Private room,60.0,15,3,251.0
Manhattan,Private room,124.0,1,1,45.0
Manhattan,Private room,90.0,2,5,45.0
Manhattan,Entire home/apt,300.0,5,5,45.0
Manhattan,Entire home/apt,150.0,1,1,45.0
Manhattan,Entire home/apt,230.0,30,121,363.0
Manhattan,Entire home/apt,150.0,3,2,1.0
Brooklyn,Private room,75.0,1,3,45.0
Manhattan,Entire home/apt,650.0,3,2,235.0
Queens,Entire home/apt,65.0,7,1,45.0
Manhattan,Entire home/apt,140.0,5,1,45.0
Manhattan,Private room,130.0,2,5,76.0
Brooklyn,Entire home/apt,75.0,2,1,183.0
Brooklyn,Private room,63.0,3,1,60.0
Bronx,Entire home/apt,159.0,1,1,45.0
Manhattan,Private room,120.0,1,1,45.0
Manhattan,Entire home/apt,190.0,2,1,237.0
Manhattan,Entire home/apt,250.0,4,1,45.0
Brooklyn,Private room,40.0,15,5,342.0
Manhattan,Entire home/apt,200.0,1,1,45.0
Manhattan,Entire home/apt,175.0,4,1,45.0
Manhattan,Private room,89.0,1,3,45.0
Brooklyn,Entire home/apt,146.0,28,2,200.0
Manhattan,Private room,45.0,1,1,45.0
Brooklyn,Private room,100.0,1,1,45.0
Manhattan,Private room,90.0,1,1,45.0
Brooklyn,Entire home/apt,140.0,7,1,45.0
Manhattan,Entire home/apt,230.0,3,2,325.0
Brooklyn,Entire home/apt,72.0,30,1,251.0
Manhattan,Entire home/apt,180.0,1,1,328.0
Manhattan,Entire home/apt,110.0,1,1,250.0
Brooklyn,Private room,50.0,7,1,45.0
Brooklyn,Entire home/apt,90.0,2,2,364.0
Manhattan,Entire home/apt,425.0,2,1,54.0
Manhattan,Entire home/apt,190.0,2,1,78.0
Manhattan,Private room,75.0,14,1,45.0
Manhattan,Entire home/apt,250.0,3,1,16.0
Manhattan,Private room,100.0,1,1,45.0
Brooklyn,Entire home/apt,325.0,5,1,45.0
Manhattan,Entire home/apt,300.0,1,1,261.0
Manhattan,Entire home/apt,195.0,1,1,45.0
Manhattan,Entire home/apt,150.0,7,1,45.0
Brooklyn,Private room,46.0,2,1,45.0
Brooklyn,Entire home/apt,115.0,2,2,89.0
Queens,Private room,58.0,6,5,279.0
Manhattan,Entire home/apt,145.0,21,1,45.0
Manhattan,Entire home/apt,188.0,3,1,45.0
Manhattan,Private room,135.0,2,1,124.0
Queens,Private room,90.0,1,1,180.0
Manhattan,Entire home/apt,250.0,5,1,45.0
Manhattan,Entire home/apt,250.0,13,1,44.0
Brooklyn,Entire home/apt,70.0,20,1,45.0
Brooklyn,Entire home/apt,250.0,30,1,319.0
Manhattan,Entire home/apt,125.0,21,1,45.0
Brooklyn,Entire home/apt,130.0,4,1,321.0
Manhattan,Entire home/apt,350.0,3,1,45.0
Brooklyn,Entire home/apt,180.0,1,1,45.0
Manhattan,Entire home/apt,465.0,3,2,325.0
Manhattan,Entire home/apt,215.0,1,1,45.0
Manhattan,Entire home/apt,200.0,6,1,45.0
Manhattan,Entire home/apt,240.0,1,1,45.0
Manhattan,Private room,90.0,1,1,239.0
Brooklyn,Private room,65.0,2,1,45.0
Manhattan,Entire home/apt,375.0,1,1,134.0
Manhattan,Private room,70.0,3,2,233.0
Manhattan,Private room,99.0,3,4,333.0
Brooklyn,Private room,60.0,1,1,45.0
Brooklyn,Entire home/apt,72.0,20,1,45.0
Manhattan,Entire home/apt,140.0,1,1,45.0
Manhattan,Entire home/apt,300.0,1,1,45.0
Brooklyn,Private room,82.0,3,1,45.0
Manhattan,Entire home/apt,200.0,1,1,45.0
Brooklyn,Private room,55.0,1,1,45.0
Manhattan,Private room,70.0,1,1,45.0
Brooklyn,Entire home/apt,60.0,13,1,45.0
Manhattan,Entire home/apt,200.0,7,1,45.0
Brooklyn,Entire home/apt,330.0,5,1,45.0
Manhattan,Entire home/apt,305.0,1,2,45.0
Manhattan,Entire home/apt,200.0,1,1,74.0
Manhattan,Entire home/apt,199.0,1,2,318.0
Brooklyn,Entire home/apt,165.0,10,2,45.0
Queens,Entire home/apt,280.0,2,1,45.0
Manhattan,Entire home/apt,214.0,3,1,219.0
Manhattan,Entire home/apt,129.0,1,1,45.0
Brooklyn,Private room,40.0,1,1,45.0
Manhattan,Private room,100.0,20,3,330.0
Manhattan,Entire home/apt,70.0,3,1,45.0
Manhattan,Private room,95.0,2,4,166.0
Manhattan,Private room,85.0,2,4,141.0
Manhattan,Private room,43.0,4,1,45.0
Manhattan,Entire home/apt,290.0,5,1,45.0
Manhattan,Private room,99.0,2,4,158.0
Manhattan,Private room,150.0,1,1,178.0
Queens,Entire home/apt,100.0,14,1,45.0
Brooklyn,Entire home/apt,245.0,3,1,128.0
Manhattan,Entire home/apt,240.0,2,2,262.0
Queens,Entire home/apt,114.0,4,2,350.0
Brooklyn,Entire home/apt,140.0,90,1,126.0
Manhattan,Private room,45.0,1,1,45.0
Brooklyn,Entire home/apt,143.0,1,1,45.0
Brooklyn,Entire home/apt,145.0,10,1,157.0
Manhattan,Private room,90.0,1,1,45.0
Brooklyn,Private room,75.0,3,1,352.0
Manhattan,Private room,225.0,3,1,322.0
Brooklyn,Entire home/apt,140.0,2,4,345.0
Manhattan,Entire home/apt,150.0,2,1,45.0
Brooklyn,Private room,55.0,14,1,45.0
Manhattan,Entire home/apt,300.0,180,1,45.0
Manhattan,Entire home/apt,1200.0,6,1,290.0
Brooklyn,Entire home/apt,186.0,3,1,249.0
Manhattan,Entire home/apt,85.0,1,1,27.0
Brooklyn,Entire home/apt,160.0,7,1,254.0
Manhattan,Private room,195.0,2,1,45.0
Queens,Entire home/apt,103.0,1,1,245.0
Manhattan,Entire home/apt,225.0,2,1,160.0
Manhattan,Entire home/apt,450.0,1,1,45.0
Manhattan,Entire home/apt,80.0,30,5,357.0
Queens,Private room,60.0,2,3,81.0
Manhattan,Entire home/apt,310.0,3,1,57.0
Manhattan,Entire home/apt,70.0,30,5,341.0
Queens,Private room,65.0,3,2,167.0
Brooklyn,Entire home/apt,155.0,4,2,45.0
Manhattan,Entire home/apt,200.0,2,1,45.0
Manhattan,Entire home/apt,125.0,4,1,129.0
Brooklyn,Private room,49.0,2,2,30.0
Manhattan,Entire home/apt,130.0,30,12,28.0
Manhattan,Entire home/apt,130.0,30,12,13.0
Brooklyn,Entire home/apt,95.0,2,1,45.0
Brooklyn,Entire home/apt,218.0,3,1,171.0
Manhattan,Private room,150.0,1,1,45.0
Queens,Entire home/apt,150.0,1,1,45.0
Brooklyn,Entire home/apt,63.0,5,1,45.0
Brooklyn,Entire home/apt,531.0,1,3,353.0
Bronx,Private room,70.0,7,1,45.0
Manhattan,Private room,50.0,2,1,315.0
Brooklyn,Private room,50.0,3,3,25.0
Manhattan,Entire home/apt,182.0,20,1,32.0
Brooklyn,Entire home/apt,175.0,3,1,45.0
Queens,Private room,60.0,1,3,80.0
Manhattan,Entire home/apt,200.0,2,1,19.0
Manhattan,Entire home/apt,265.0,2,2,278.0
Manhattan,Entire home/apt,350.0,30,96,327.0
Queens,Entire home/apt,125.0,2,2,330.0
Manhattan,Entire home/apt,145.0,1,1,200.0
Manhattan,Entire home/apt,83.0,3,1,45.0
Manhattan,Entire home/apt,110.0,5,1,7.0
Manhattan,Private room,98.0,3,1,45.0
Manhattan,Private room,62.0,20,1,45.0
Manhattan,Entire home/apt,125.0,3,1,45.0
Manhattan,Entire home/apt,180.0,2,1,6.0
Manhattan,Entire home/apt,250.0,1,1,45.0
Manhattan,Entire home/apt,400.0,5,2,78.0
Manhattan,Entire home/apt,303.0,5,1,45.0
Queens,Private room,60.0,1,2,45.0
Manhattan,Entire home/apt,500.0,1,1,45.0
Manhattan,Entire home/apt,150.0,3,1,45.0
Brooklyn,Entire home/apt,180.0,2,1,45.0
Manhattan,Entire home/apt,145.0,6,2,249.0
Brooklyn,Private room,70.0,1,1,45.0
Brooklyn,Private room,58.0,1,1,45.0
Manhattan,Entire home/apt,190.0,3,1,281.0
Brooklyn,Entire home/apt,450.0,2,1,45.0
Brooklyn,Private room,50.0,3,1,129.0
Manhattan,Entire home/apt,250.0,1,1,45.0
Manhattan,Entire home/apt,345.0,4,1,206.0
Brooklyn,Entire home/apt,150.0,2,1,19.0
Brooklyn,Private room,50.0,5,1,45.0
Manhattan,Entire home/apt,95.0,4,1,45.0
Manhattan,Entire home/apt,99.0,5,1,127.0
Manhattan,Entire home/apt,299.0,4,1,282.0
Brooklyn,Entire home/apt,180.0,4,1,45.0
Manhattan,Entire home/apt,219.0,4,1,329.0
Brooklyn,Entire home/apt,335.0,2,1,304.0
Brooklyn,Entire home/apt,300.0,3,1,45.0
Brooklyn,Entire home/apt,119.0,8,1,85.0
Brooklyn,Entire home/apt,350.0,4,1,45.0
Manhattan,Entire home/apt,225.0,3,1,360.0
Manhattan,Entire home/apt,175.0,2,1,45.0
Brooklyn,Private room,65.0,60,1,45.0
Brooklyn,Private room,45.0,3,2,320.0
Manhattan,Entire home/apt,165.0,5,1,281.0
Brooklyn,Private room,79.0,56,1,45.0
Brooklyn,Entire home/apt,410.0,1,1,45.0
Brooklyn,Private room,66.0,2,1,45.0
Manhattan,Entire home/apt,299.0,1,1,45.0
Brooklyn,Entire home/apt,180.0,5,1,45.0
Manhattan,Entire home/apt,150.0,1,1,45.0
Manhattan,Private room,61.0,3,1,16.0
Manhattan,Entire home/apt,300.0,30,1,263.0
Bronx,Private room,85.0,7,1,364.0
Brooklyn,Private room,45.0,10,1,45.0
Brooklyn,Entire home/apt,320.0,80,3,25.0
Queens,Private room,68.0,1,1,45.0
Brooklyn,Entire home/apt,120.0,1,1,45.0
Manhattan,Private room,50.0,30,2,359.0
Manhattan,Private room,125.0,5,1,45.0
Brooklyn,Entire home/apt,115.0,4,2,71.0
Queens,Private room,70.0,2,1,128.0
Manhattan,Entire home/apt,220.0,5,2,251.0
Brooklyn,Entire home/apt,215.0,3,1,45.0
Brooklyn,Private room,80.0,7,1,45.0
Manhattan,Entire home/apt,150.0,3,1,45.0
Brooklyn,Private room,90.0,1,1,45.0
Brooklyn,Entire home/apt,125.0,2,1,116.0
Manhattan,Entire home/apt,300.0,5,5,82.0
Brooklyn,Entire home/apt,149.0,1,1,151.0
Manhattan,Entire home/apt,280.0,4,1,45.0
Manhattan,Entire home/apt,209.0,1,1,168.0
Manhattan,Private room,110.0,2,1,45.0
Brooklyn,Entire home/apt,83.0,2,1,45.0
Brooklyn,Entire home/apt,150.0,4,1,165.0
Manhattan,Entire home/apt,166.0,3,1,45.0
Manhattan,Private room,85.0,14,1,21.0
Brooklyn,Entire home/apt,85.0,30,3,216.0
Brooklyn,Private room,62.0,6,1,4.0
Brooklyn,Entire home/apt,330.0,2,1,327.0
Manhattan,Entire home/apt,299.0,1,1,297.0
Manhattan,Entire home/apt,150.0,4,1,299.0
Brooklyn,Entire home/apt,99.0,3,1,42.0
Queens,Private room,100.0,1,1,45.0
Manhattan,Private room,109.0,1,2,197.0
Manhattan,Private room,150.0,1,2,45.0
Manhattan,Entire home/apt,120.0,3,2,244.0
Manhattan,Entire home/apt,110.0,2,1,229.0
Manhattan,Entire home/apt,235.0,4,1,27.0
Brooklyn,Private room,100.0,5,1,45.0
Brooklyn,Entire home/apt,99.0,1,1,45.0
Brooklyn,Entire home/apt,125.0,2,1,126.0
Manhattan,Entire home/apt,275.0,4,1,85.0
Brooklyn,Entire home/apt,308.0,2,1,109.0
Manhattan,Private room,60.0,2,4,48.0
Brooklyn,Entire home/apt,325.0,3,1,103.0
Manhattan,Entire home/apt,110.0,1,1,45.0
Brooklyn,Entire home/apt,200.0,4,1,6.0
Manhattan,Private room,90.0,5,1,45.0
Brooklyn,Entire home/apt,120.0,14,1,45.0
Brooklyn,Private room,75.0,3,1,296.0
Brooklyn,Entire home/apt,135.0,1,1,45.0
Manhattan,Entire home/apt,210.0,1,1,365.0
Manhattan,Entire home/apt,200.0,2,1,45.0
Brooklyn,Private room,40.0,2,4,87.0
Brooklyn,Entire home/apt,190.0,4,1,159.0
Brooklyn,Entire home/apt,350.0,2,1,45.0
Brooklyn,Private room,77.0,1,2,216.0
Queens,Entire home/apt,89.0,3,1,331.0
Bronx,Private room,34.0,5,2,313.0
Brooklyn,Private room,70.0,3,2,92.0
Bronx,Entire home/apt,189.0,1,2,354.0
Manhattan,Entire home/apt,450.0,1,1,45.0
Brooklyn,Entire home/apt,155.0,1,1,225.0
Brooklyn,Private room,80.0,14,1,45.0
Manhattan,Private room,105.0,5,2,45.0
Manhattan,Private room,125.0,1,1,335.0
Brooklyn,Private room,63.0,2,1,48.0
Brooklyn,Private room,85.0,1,1,45.0
Brooklyn,Entire home/apt,125.0,2,2,155.0
Brooklyn,Private room,79.0,4,1,45.0
Manhattan,Entire home/apt,300.0,3,1,45.0
Brooklyn,Entire home/apt,80.0,2,1,45.0
Bronx,Private room,65.0,3,1,356.0
Queens,Entire home/apt,130.0,3,1,331.0
Brooklyn,Private room,50.0,7,1,45.0
Manhattan,Entire home/apt,288.0,30,96,311.0
Manhattan,Private room,100.0,2,1,45.0
Manhattan,Entire home/apt,107.0,3,1,72.0
Queens,Private room,49.0,2,2,311.0
Manhattan,Entire home/apt,121.0,30,1,45.0
Brooklyn,Private room,34.0,5,1,7.0
Manhattan,Private room,60.0,3,1,45.0
Manhattan,Entire home/apt,160.0,2,1,215.0
Brooklyn,Private room,90.0,4,1,45.0
Manhattan,Entire home/apt,175.0,30,96,280.0
Manhattan,Entire home/apt,175.0,30,96,265.0
Brooklyn,Entire home/apt,100.0,5,1,78.0
Manhattan,Entire home/apt,180.0,1,1,22.0
Brooklyn,Private room,79.0,2,2,253.0
Manhattan,Entire home/apt,199.0,2,2,177.0
Manhattan,Entire home/apt,260.0,3,1,296.0
Brooklyn,Entire home/apt,200.0,6,1,45.0
Manhattan,Entire home/apt,395.0,7,1,45.0
Manhattan,Entire home/apt,180.0,4,1,45.0
Brooklyn,Entire home/apt,219.0,2,2,45.0
Brooklyn,Entire home/apt,99.0,2,2,357.0
Manhattan,Private room,199.0,2,3,232.0
Manhattan,Entire home/apt,85.0,4,1,45.0
Brooklyn,Entire home/apt,100.0,3,2,224.0
Manhattan,Entire home/apt,250.0,30,4,224.0
